event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z,assisted,x_distance,y_distance,distance,angle
shot,bf11c6f6-3e6b-4170-a61a-daa8d94903cc,2741,2,00:15:35.091,60,35,124,Real Betis,Regular Play,,Real Betis,Giovani Lo Celso,Right Center Forward,1.007112,,0.050397743,8dea7623-728e-48a5-a77f-9ac25297b510,foot,Open Play,Saved,Half Volley,,,,,,,98.7,34.4,117.8,37.1,0.8,1,21.299999999999997,5.600000000000001,22.023850707812198,14.730321380844897
shot,ae1f4503-32fc-4677-8c69-6c4f07a98b8e,2749,2,00:15:47.685,60,47,126,Barcelona,From Keeper,,Barcelona,Luis Alberto Suárez Díaz,Right Center Forward,1.052182,,0.25778824,,foot,Open Play,Off T,Normal,,,,True,,,106.1,32.9,120.0,45.8,0.1,0,13.900000000000006,7.100000000000001,15.608331108738057,27.057552910841324
shot,f9de5315-ed95-44ac-b20d-566921fa8044,2817,2,00:17:14.249,62,14,128,Barcelona,From Counter,,Barcelona,Luis Alberto Suárez Díaz,Right Center Forward,0.539228,,0.48056966,77c99a6b-463b-4169-a2ed-8e880686ff25,foot,Open Play,Goal,Normal,,,,True,,,109.8,38.8,120.0,36.8,0.2,1,10.200000000000003,1.2000000000000028,10.270345661174218,6.709836807756948
shot,a2ebc563-daa4-4034-9547-b976d51113b0,3298,2,00:28:05.206,73,5,145,Barcelona,From Free Kick,,Barcelona,Luis Alberto Suárez Díaz,Left Center Forward,0.485925,,0.07497124,5b243e4a-e6ce-4c47-9da7-cebda31ed67d,foot,Open Play,Saved,Normal,,,,,,,107.4,49.4,116.6,42.1,0.2,1,12.599999999999994,9.399999999999999,15.720050890502863,36.72410717292481
shot,e39f1251-5b67-4474-9abc-c0db5147e1de,3421,2,00:31:03.834,76,3,156,Barcelona,From Corner,,Barcelona,Ivan Rakitić,Left Defensive Midfield,1.097982,,0.016841313,8fa089d0-79d2-4b92-b50f-78585e1a6ae8,foot,Open Play,Off T,Half Volley,,,,,,,94.4,32.7,120.0,39.8,6.7,1,25.599999999999994,7.299999999999997,26.62048083712989,15.915831517833045
shot,efafaf22-a5fd-40f6-af17-83514d9bcc18,3534,2,00:34:00.838,79,0,161,Real Betis,From Free Kick,,Real Betis,Lorenzo Jesús Morón García,Center Attacking Midfield,0.246074,,0.07571388,832cf694-6cd7-484b-b5a2-d28cb5033711,head,Open Play,Blocked,Normal,,,,,,,111.1,47.6,113.2,45.5,,1,8.900000000000006,7.600000000000001,11.703418304068267,40.49509313639297
shot,33a9d764-8f11-4677-94c7-bd047b0e26b4,3663,2,00:36:16.195,81,16,164,Real Betis,From Free Kick,,Real Betis,Lorenzo Jesús Morón García,Center Attacking Midfield,1.134452,True,0.078829706,d8cdd1d2-05c7-4fd6-97b4-afaaf902faa1,foot,Open Play,Goal,Normal,True,,,,,,102.6,39.6,120.0,42.9,2.0,1,17.400000000000006,0.3999999999999986,17.404597093871498,1.3169124057932575
shot,ea78d85a-49b8-4abf-a128-0bb43dd589b2,3701,2,00:37:46.503,82,46,165,Barcelona,From Kick Off,,Barcelona,Arturo Erasmo Vidal Pardo,Left Midfield,1.661617,,0.052831046,5bae3025-22bd-4d07-a91c-402bbfea2e6e,foot,Open Play,Saved,Normal,True,,,,,,102.5,27.1,118.0,40.6,2.2,1,17.5,12.899999999999999,21.740745157422733,36.39551840690734
shot,e691649b-129e-4903-8d0f-6ffd81dbe19d,3720,2,00:39:20.150,84,20,167,Barcelona,From Corner,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,1.329357,,0.054381955,ea4468bd-991d-45c5-8508-03f1435a399c,foot,Open Play,Goal,Lob,True,,,,,,103.4,27.3,120.0,41.4,2.4,1,16.599999999999994,12.7,20.900956915892625,37.41816588214823
shot,951d49c8-faa5-40dc-a953-ef4e113eea90,3853,2,00:45:13.191,90,13,170,Barcelona,From Throw In,,Barcelona,Arturo Erasmo Vidal Pardo,Left Defensive Midfield,0.902364,,0.04098575,86e4bf8c-03d8-4ca6-85f2-3c0f011c8750,foot,Open Play,Saved,Normal,,,,,,,95.6,49.9,118.1,42.6,0.5,1,24.400000000000006,9.899999999999999,26.331919793285113,22.0842495418522
shot,9130568a-79df-4049-80c4-92481b24b457,3995,2,00:47:47.247,92,47,181,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,1.169697,,0.30099645,3572bf6c-3d56-4de1-800b-8344f4b435b4,foot,Open Play,Post,Normal,,,,,,,113.0,38.2,120.0,36.1,0.1,1,7.0,1.7999999999999972,7.22772439983706,14.420773127510962
shot,d9f2bf6b-ec22-452a-bdde-346598f16f78,203,1,00:02:33.899,2,33,7,Barcelona,Regular Play,,Atlético Madrid,José María Giménez de Vargas,Right Center Back,1.41984,,0.010632488,,foot,Open Play,Off T,Normal,,,,,,,81.3,46.3,120.0,48.8,4.9,0,38.7,6.299999999999997,39.20943763942554,9.246112745563247
shot,005c9bbb-b48b-48bb-86f5-aea304f6509f,515,1,00:08:44.910,8,44,19,Atlético Madrid,From Free Kick,,Atlético Madrid,Diego da Silva Costa,Left Center Forward,0.879841,True,0.045238364,53b28721-be0f-4967-b324-be7593888f86,head,Open Play,Off T,Normal,,,,,,,112.2,43.7,119.9,43.2,3.9,1,7.799999999999997,3.700000000000003,8.633075929238661,25.377743861349188
shot,7d5bdf95-04ae-41f6-8699-043439bea714,601,1,00:09:47.594,9,47,26,Barcelona,Regular Play,,Barcelona,Philippe Coutinho Correia,Left Wing,0.285726,,0.0140596405,7aa8e1fc-b09a-479e-8318-7802317c3d82,foot,Open Play,Blocked,Normal,,,,,,,92.7,23.2,99.9,28.6,,1,27.299999999999997,16.8,32.05510879719487,31.607502246248906
shot,dc5a6008-756a-4322-8746-8b3db136d523,747,1,00:13:30.158,13,30,32,Barcelona,Regular Play,,Barcelona,Jordi Alba Ramos,Left Back,0.725555,,0.32639694,be88f86b-70f5-41b6-a940-7f901cbfcff9,foot,Open Play,Post,Half Volley,,,,True,,,109.9,34.5,120.0,36.2,1.3,1,10.099999999999994,5.5,11.500434774390047,28.570698548466613
shot,2318f098-86d3-4d4d-ba0c-16798a5b3be8,858,1,00:15:45.456,15,45,35,Atlético Madrid,From Goal Kick,,Atlético Madrid,Santiago Arias Naranjo,Right Back,0.213,,0.07863387,2e9bbebe-bb76-4552-a402-9eb6652629cf,foot,Open Play,Blocked,Normal,,,,,,,112.1,52.5,113.0,50.3,,1,7.900000000000006,12.5,14.787156589419078,57.70711350131657
shot,6ed44fa4-ddbe-46ea-b686-e929efd9f42a,1121,1,00:19:01.873,19,1,42,Barcelona,From Counter,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,1.043143,,0.05214184,,foot,Open Play,Off T,Volley,True,,,,,,107.3,55.3,120.0,45.5,4.1,0,12.700000000000003,15.299999999999997,19.884164553734713,50.30510960621037
shot,fd5b982c-86d9-4488-b762-05b090203454,1136,1,00:19:43.263,19,43,43,Atlético Madrid,From Goal Kick,,Atlético Madrid,Antoine Griezmann,Right Center Forward,0.658501,,0.038001843,27bd2d8b-4075-4262-a47f-c730990ef75f,foot,Open Play,Saved,Normal,,,,True,,,111.4,56.1,118.0,44.1,0.7,1,8.599999999999994,16.1,18.252944967867514,61.89058378823409
shot,ed3cafdb-f3e2-49a3-9a0b-d811440f1487,1311,1,00:22:51.596,22,51,65,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.464116,,0.11706403,,foot,Free Kick,Off T,Normal,,,,,,,94.3,46.8,119.9,43.6,3.6,0,25.700000000000003,6.799999999999997,26.58439391823707,14.820352079522008
shot,129ca8a9-8213-4ac6-8ab8-51d7a51b29d3,1516,1,00:26:58.611,26,58,76,Barcelona,From Free Kick,,Barcelona,Philippe Coutinho Correia,Left Wing,0.444025,True,0.37519062,ff186539-36c0-457c-87d2-05bf62a89efe,foot,Open Play,Saved,Normal,,,,,,,103.4,38.4,114.9,38.0,0.2,1,16.599999999999994,1.6000000000000014,16.67693017314637,5.505477857978352
shot,dec858bf-5503-4f47-822f-511a426e0996,2214,1,00:43:33.514,43,33,99,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.646067,,0.07065502,38c41a29-1f40-4b0a-9363-7ca507bccebe,foot,Open Play,Saved,Normal,True,,,,,,102.8,49.1,117.9,41.1,0.3,1,17.200000000000003,9.100000000000001,19.458931111445974,27.88196358287125
shot,f68b7665-d49f-4725-a0df-53b461e9299e,2279,1,00:44:54.238,44,54,102,Barcelona,From Free Kick,,Barcelona,Ivan Rakitić,Right Center Midfield,0.130496,,0.022476792,e30e0a1a-eb73-4a5c-9c7b-ee46d7dfd208,foot,Open Play,Blocked,Normal,,,,,,,89.8,51.9,94.5,49.6,,1,30.200000000000003,11.899999999999999,32.459975354272835,21.506410939992396
shot,6219aaf1-0b5f-40cc-9249-e6be17d3506b,2419,1,00:47:45.608,47,45,109,Barcelona,Regular Play,,Barcelona,Philippe Coutinho Correia,Left Wing,0.894304,,0.082290664,4f3630b0-ef6f-4707-bfa2-351553b63de0,head,Open Play,Saved,Normal,,,,,,,113.0,32.6,118.9,40.3,2.1,1,7.0,7.399999999999999,10.186265262597473,46.59114027119458
shot,280d53c4-e461-4489-87d0-be942d32488f,2778,2,00:06:08.222,51,8,126,Barcelona,From Throw In,,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,1.056401,,0.04687209,6bf4f2fb-1077-4e86-a54b-6dcf3913afbc,foot,Open Play,Off T,Normal,True,,,,,,96.3,35.0,120.0,34.6,5.2,1,23.700000000000003,5.0,24.221684499637927,11.913023668400744
shot,afec2ef7-1df2-4cf9-ad25-9c8ffd48eb47,2878,2,00:08:18.112,53,18,131,Barcelona,From Free Kick,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.1621,,0.047409452,cb2913f2-3be8-4d4c-9fcf-26d8bfdc7751,foot,Open Play,Blocked,Normal,,,,,,,103.2,30.3,104.2,30.9,,1,16.799999999999997,9.7,19.399226788715055,30.001318495505718
shot,bc4e8975-c30d-4e4b-ba26-ea5186618509,3089,2,00:10:47.236,55,47,137,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.693864,,0.07636287,27680d96-4547-410b-8c5a-afccdf2a40a0,foot,Open Play,Saved,Normal,,,,,,,99.8,44.1,117.2,41.4,1.6,1,20.200000000000003,4.100000000000001,20.61188977265307,11.473478498483113
shot,a62bfa03-cf9d-41f2-9c99-f1add654c50c,3311,2,00:15:25.878,60,25,157,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.090979,,0.08732749,0c2d779e-f297-4c90-8059-0e89e66fc4e6,foot,Open Play,Saved,Normal,,,,,,True,102.6,37.2,116.5,42.8,0.2,1,17.400000000000006,2.799999999999997,17.62384748004817,9.141640223524883
shot,8e9a25cf-7418-413a-aaf3-c5380ae58f59,3383,2,00:16:43.291,61,43,162,Barcelona,From Counter,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.20269,True,0.34538957,5f10186c-ee63-452b-9bb7-b3d2daad666c,foot,Open Play,Saved,Normal,True,,,,,,108.0,30.8,112.0,33.6,0.3,1,12.0,9.2,15.120846537148639,37.47617956136137
shot,0535d6ac-918a-47e5-80e7-22aa2446fc02,3401,2,00:17:40.995,62,40,163,Barcelona,From Throw In,,Barcelona,Ivan Rakitić,Right Center Midfield,0.120644,,0.021997932,,foot,Open Play,Blocked,Normal,,,,,,,91.8,37.1,94.4,37.3,,0,28.200000000000003,2.8999999999999986,28.34872131155125,5.87147942440363
shot,92ecae4b-99e9-4958-b8d2-003f304ea1e3,3437,2,00:18:22.301,63,22,165,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.139165,,0.094269715,5f35f2f3-1390-4a5c-9edb-2ad172cd1216,foot,Open Play,Saved,Normal,,,,,,,98.0,44.8,115.1,38.9,1.9,1,22.0,4.799999999999997,22.517548712060112,12.308015817427922
shot,bb923108-f54e-4578-82a2-78a0eed526ce,3569,2,00:22:23.633,67,23,178,Atlético Madrid,From Free Kick,,Atlético Madrid,Antoine Griezmann,Left Center Midfield,1.046308,,0.034761783,,foot,Free Kick,Saved,Normal,,,,,,,99.7,60.6,117.6,39.8,0.7,0,20.299999999999997,20.6,28.921445330411824,45.42025490471678
shot,8efe7d32-468f-4957-be25-3d1d70598ca4,3660,2,00:23:44.355,68,44,189,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.691731,,0.15336229,,foot,Open Play,Saved,Normal,True,,,,,,99.5,40.7,115.5,41.4,0.2,0,20.5,0.7000000000000028,20.511947737842938,1.9556813975228946
shot,9bd29c40-da9e-4a69-86a0-2c23584d2b75,3663,2,00:23:46.675,68,46,189,Barcelona,Regular Play,,Barcelona,Malcom Filipe Silva de Oliveira,Left Center Midfield,0.694851,,0.09118706,,foot,Open Play,Saved,Half Volley,True,,,,,,107.5,53.6,118.4,44.0,1.5,0,12.5,13.600000000000001,18.47187050625897,47.413336432849896
shot,570b94ed-61b3-47a7-b981-358de9ff9e34,3834,2,00:29:12.927,74,12,202,Atlético Madrid,From Free Kick,,Atlético Madrid,Rodrigo Hernández Cascante,Center Defensive Midfield,0.955132,True,0.18309446,0471106a-6519-4177-b203-7ec2dabbbdff,head,Open Play,Off T,Normal,,,,,,,114.6,42.9,120.0,37.5,3.8,1,5.400000000000006,2.8999999999999986,6.129437168288786,28.23744553816722
shot,bdf9fae5-0f0f-42ba-9a57-3edb7228670d,3951,2,00:32:56.191,77,56,208,Atlético Madrid,From Free Kick,,Atlético Madrid,José María Giménez de Vargas,Right Center Back,1.726822,True,0.010510513,11f95ba0-8c56-48ab-92c5-c408cffa4682,head,Open Play,Off T,Normal,,,,,,,105.0,33.5,120.0,33.0,2.9,1,15.0,6.5,16.347782724271816,23.428692808745403
shot,c0567d55-1345-4378-8468-3e4b9e9b92d8,4086,2,00:36:02.979,81,2,211,Atlético Madrid,From Throw In,,Atlético Madrid,Álvaro Borja Morata Martín,Left Center Forward,0.266896,,0.058626343,712eadb7-f48b-4718-8641-4e6161cb23b3,foot,Open Play,Blocked,Backheel,True,,,,,,111.4,35.9,112.3,36.4,,1,8.599999999999994,4.100000000000001,9.527329111561116,25.48920055628674
shot,a0c1acf1-3c56-4c0d-9459-e2158da67344,4100,2,00:36:08.422,81,8,211,Atlético Madrid,From Throw In,,Atlético Madrid,Saúl Ñíguez Esclapez,Left Back,0.1191,True,0.045595177,b0233d9a-a047-4b4c-8cb7-f39ac23c9d29,foot,Open Play,Blocked,Normal,,,,,,,98.5,35.7,100.4,35.8,,1,21.5,4.299999999999997,21.925783908448974,11.309932474020206
shot,dbada73c-dea9-46b7-be89-7d9e1134ee83,4191,2,00:38:23.514,83,23,218,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.075061,,0.032810662,a48a7503-7728-43cb-97e7-d782af910ddf,foot,Open Play,Blocked,Normal,,,,,,,99.5,47.8,100.8,47.1,,1,20.5,7.799999999999997,21.933763926877667,20.831209601205995
shot,bce70a5d-5d3f-464a-98bf-faff58e88fcd,4213,2,00:39:15.984,84,15,219,Barcelona,From Throw In,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,1.141468,,0.033891086,64afc220-123c-45c5-9cb2-cf68de17e30c,foot,Open Play,Goal,Normal,,,,,,,97.7,28.8,120.0,43.7,0.2,1,22.299999999999997,11.2,24.954558701768295,26.667731675599004
shot,e1bfe975-519f-4e6e-a941-a1fec34f281f,4235,2,00:40:59.382,85,59,221,Barcelona,From Counter,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.786604,,0.15348302,,foot,Open Play,Goal,Normal,,,,,,,108.0,42.5,120.0,42.5,0.2,0,12.0,2.5,12.257650672131263,11.768288932020646
shot,688ab4b3-2e38-414d-8437-3b25d6913fd2,52,1,00:00:45.100,0,45,4,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.353314,True,0.1017456,c198b5ee-0031-4fc1-b44b-29c44df73fb0,foot,Open Play,Wayward,Normal,True,,,,,,113.0,33.8,107.7,77.8,,1,7.0,6.200000000000003,9.350935782048769,41.531770741082866
shot,9dfa7020-c65c-49a2-92ef-46f023f3c501,129,1,00:01:52.172,1,52,6,Barcelona,Regular Play,,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,2.364229,,0.0680421,,foot,Open Play,Off T,Normal,True,,,,,,100.7,36.6,120.0,30.8,3.1,0,19.299999999999997,3.3999999999999986,19.59719367664666,9.991043420169001
shot,9bd4a793-45e2-407e-b5cc-e328176b565a,138,1,00:02:22.763,2,22,8,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.255093,,0.044087064,55e2f9f0-e6c0-4b61-ab33-56c3086d17ee,foot,Open Play,Blocked,Half Volley,True,,,,,,104.3,32.5,107.4,33.3,,1,15.700000000000003,7.5,17.399425277864786,25.534132991647574
shot,60888eb7-def8-47b0-a985-248562de6ab3,204,1,00:04:25.606,4,25,13,Real Betis,From Corner,,Real Betis,Lorenzo Jesús Morón García,Right Center Forward,0.802236,,0.04480003,2b239853-1141-49d0-ab2b-222fa7127b34,foot,Open Play,Off T,Normal,True,,,,,,117.4,30.6,120.0,32.0,0.2,1,2.5999999999999943,9.399999999999999,9.752948272189284,74.53878225955813
shot,27346e60-f22c-4255-8d21-dfc02badd297,236,1,00:05:06.541,5,6,14,Barcelona,From Goal Kick,,Barcelona,Malcom Filipe Silva de Oliveira,Left Wing,1.053183,,0.023762142,2ebc3f2e-372a-47dd-a574-fed1ac83534a,foot,Open Play,Off T,Normal,,,,,,,106.7,20.1,120.0,33.4,2.4,1,13.299999999999997,19.9,23.93532953606446,56.2435411022132
shot,56625739-e502-42cb-9248-7d3dc60d838d,265,1,00:05:52.051,5,52,15,Real Betis,From Goal Kick,,Real Betis,Joaquín Sánchez Rodríguez,Left Center Forward,0.796897,,0.27341205,690ab3e6-a1fc-45dd-8ba0-6af03a06dee5,foot,Open Play,Off T,Volley,True,,,,,,109.3,39.7,120.0,38.3,5.0,1,10.700000000000003,0.29999999999999716,10.704204781299733,1.6060029892822334
shot,a860ff2f-34d8-42ea-b8ed-4620b399fe43,595,1,00:11:47.067,11,47,27,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.101898,,0.029031906,f8d81003-b1c6-4ac2-b50a-51e934b4141f,foot,Open Play,Blocked,Normal,,,,,,,106.6,26.7,107.9,27.7,,1,13.400000000000006,13.3,18.879883474216683,44.7854100688706
shot,2ad4857f-e1ae-4c5e-8385-a372327fd370,899,1,00:19:16.619,19,16,40,Real Betis,Regular Play,,Real Betis,Héctor Junior Firpo Adames,Left Wing Back,1.073331,,0.12255169,0ce4e64a-8f22-42f9-a206-9d27324aeff3,foot,Open Play,Goal,Normal,,,,,,,108.6,28.8,120.0,37.2,0.2,1,11.400000000000006,11.2,15.981239000778384,44.49297093908521
shot,1d294e1a-c670-4d01-82b0-e7067ce9a4d5,1046,1,00:22:15.371,22,15,46,Real Betis,Regular Play,,Real Betis,Lorenzo Jesús Morón García,Right Center Forward,0.918695,,0.022874776,,foot,Open Play,Saved,Normal,,,,,,,101.3,30.5,118.7,37.6,0.7,0,18.700000000000003,9.5,20.97474672075923,26.931543702158923
shot,04aa6fb5-fd91-4fb5-922d-0fe8a11543ee,1137,1,00:24:48.746,24,48,53,Barcelona,From Free Kick,,Barcelona,Clément Lenglet,Left Center Back,0.41916,,0.28277686,efbcf4df-8561-4588-91b0-b671b0645d75,foot,Open Play,Saved,Volley,True,,,,,,113.3,44.9,118.9,40.6,2.0,1,6.700000000000003,4.899999999999999,8.300602387778854,36.17962044797893
shot,37863acf-a074-4beb-9c38-e01b413c200a,1168,1,00:26:57.335,26,57,58,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.341583,,0.027745903,,foot,Free Kick,Blocked,Normal,,,,,,,87.9,41.5,97.5,40.9,,0,32.099999999999994,1.5,32.13502761785027,2.675426656029148
shot,949e7ff9-cde0-447e-b3e6-a48a44394c4c,1278,1,00:29:57.340,29,57,67,Real Betis,From Throw In,,Real Betis,Cristian Tello Herrera,Right Wing Back,0.517102,,0.095480114,3e073b3f-9512-45ce-8d68-06b67bbe134b,foot,Open Play,Saved,Normal,,,,,,,107.5,50.2,118.4,44.0,0.3,1,12.5,10.200000000000003,16.133505508723147,39.21444513530253
shot,de5213b2-ad2d-497b-8bab-e60718ccd354,1417,1,00:33:29.035,33,29,72,Real Betis,From Throw In,,Real Betis,Joaquín Sánchez Rodríguez,Left Center Forward,0.802294,,0.4035506,2a751428-e7f2-4d8d-aae9-7011658f7f94,foot,Open Play,Goal,Half Volley,True,,,,,,110.3,40.1,120.0,37.8,0.4,1,9.700000000000003,0.10000000000000142,9.700515450222223,0.5906572146466792
shot,bad88799-4483-4839-a954-9e42fc725a3c,1610,1,00:39:05.477,39,5,82,Real Betis,Regular Play,,Real Betis,Lorenzo Jesús Morón García,Right Center Forward,1.13503,,0.08279575,b436794d-5c8a-460d-baff-5b9661175127,foot,Open Play,Off T,Normal,,,,,,,99.5,50.6,120.0,33.8,0.2,1,20.5,10.600000000000001,23.07834482799839,27.342271827956182
shot,4a2ac345-eadb-457c-8bc9-d9003c72aa11,1744,1,00:41:47.428,41,47,85,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,1.294212,,0.06383383,e668427a-d9fa-4881-b02e-35eaa1220b3e,foot,Open Play,Off T,Half Volley,True,,,,,,104.5,48.0,120.0,39.8,4.2,1,15.5,8.0,17.44276354251241,27.299572211332805
shot,797245f5-0020-414d-b10a-ce1e1e58acd0,1901,1,00:46:22.826,46,22,96,Real Betis,From Corner,,Real Betis,Lorenzo Jesús Morón García,Right Center Forward,0.927381,True,0.030360967,8acbb435-3ab5-4911-9efe-66f2bd72f933,head,Open Play,Off T,Normal,,,,,,,113.1,50.1,120.0,45.0,0.8,1,6.900000000000006,10.100000000000001,12.231925441237783,55.66034829453532
shot,64989574-59f6-4ad6-9cb0-2a31c4c7f5d7,1924,2,00:00:14.448,45,14,98,Barcelona,From Counter,,Barcelona,Arturo Erasmo Vidal Pardo,Left Center Midfield,0.792976,,0.033971623,02903109-e479-4169-9ee2-c3a3171489d6,foot,Open Play,Saved,Normal,,,,,,,101.4,24.6,117.3,39.1,0.2,1,18.599999999999994,15.399999999999999,24.147877753541817,39.623294571949266
shot,665ac973-17b6-4586-adb4-170da39d25a0,2078,2,00:02:33.411,47,33,111,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.592997,,0.041495077,6468b6d5-90a4-4837-9be1-2a5a8e576a22,foot,Open Play,Off T,Normal,,,,,,,100.4,39.1,120.0,34.9,0.2,1,19.599999999999994,0.8999999999999986,19.620652384668553,2.629081885638653
shot,0be6103d-a739-4a57-b544-79cc3effd011,2163,2,00:05:10.152,50,10,116,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.184745,,0.049754307,5630be0b-58f2-4c87-9f68-5135bcc24944,foot,Open Play,Blocked,Normal,,,,,,,108.1,29.3,111.6,31.6,,1,11.900000000000006,10.7,16.003124694883812,41.96060043107307
shot,0f6546cb-f400-4a8f-8c96-77a6801f9d35,2168,2,00:05:30.560,50,30,117,Barcelona,From Corner,,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,1.378782,,0.1863339,d572c27e-264a-42a7-8bf9-1d4bf5a49fb9,head,Open Play,Off T,Normal,,,,True,,,116.1,34.4,120.0,38.9,4.1,1,3.9000000000000057,5.600000000000001,6.824221567329131,55.145544433896305
shot,fbf6aaa2-6f6d-4e16-9968-884d2d4af541,2414,2,00:09:48.305,54,48,127,Real Betis,Regular Play,,Real Betis,Giovani Lo Celso,Center Attacking Midfield,1.152657,,0.038919833,1a3b21b0-9d93-4377-ae19-b92f08ba6fb7,foot,Open Play,Saved,Normal,,,,,,,93.8,39.8,117.3,40.1,1.9,1,26.200000000000003,0.20000000000000284,26.200763347658405,0.4373638675207386
shot,90955a98-6c6f-4336-a1e1-4396ae8f829f,2460,2,00:11:36.623,56,36,136,Barcelona,From Free Kick,,Barcelona,Sergi Roberto Carnicer,Right Back,1.184963,True,0.034940757,a039fcdd-1783-44cf-b6b7-15f5ff16faf2,foot,Open Play,Off T,Normal,True,,,,,,104.6,54.8,120.0,53.8,6.2,1,15.400000000000006,14.799999999999997,21.358838919754042,43.8618229925118
shot,807e7578-4810-44c2-a09a-71cae82b98b6,2488,2,00:12:17.769,57,17,138,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.770914,,0.083773814,29abcdc9-c6fb-46b0-9339-6d67b3366261,foot,Open Play,Off T,Normal,True,,,,,,105.6,50.7,120.0,44.7,0.2,1,14.400000000000006,10.700000000000003,17.94017837146555,36.61439976520286
shot,72026fbb-c4d3-47aa-978d-6b44b4d8c8b7,2567,2,00:14:37.420,59,37,142,Real Betis,From Free Kick,,Real Betis,Giovani Lo Celso,Center Attacking Midfield,0.752138,,0.04685306,55547489-4e83-41a4-8424-067395a95669,foot,Open Play,Off T,Normal,True,,,,,,103.3,32.3,120.0,33.2,5.4,1,16.700000000000003,7.700000000000003,18.38967101391431,24.753379924411785
shot,e37f93fd-426f-4b77-a6bf-10117766dbca,2712,2,00:18:36.314,63,36,150,Real Betis,From Free Kick,,Real Betis,Cristian Tello Herrera,Right Wing Back,0.222382,True,0.12559746,11f9513c-75a3-4c6a-acb0-c2d548533220,foot,Open Play,Blocked,Normal,,,,,,,114.1,53.0,115.2,51.0,,1,5.900000000000006,13.0,14.276203977248295,65.58926016050793
shot,2c80f986-8c0d-4e80-9cfb-8b2ba6f1ac0b,2793,2,00:22:17.521,67,17,155,Barcelona,Other,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.707958,,0.76,,foot,Penalty,Goal,Normal,,,,,,,108.1,40.1,120.0,43.4,2.1,0,11.900000000000006,0.10000000000000142,11.900420160649796,0.48146580583835913
